series_id,year,period,value,month,date,series_label,femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id,incidentYear,Avg Temperature (°C),CO2 Emissions (Tons/Capita),Sea Level Rise (mm),Rainfall (mm),Population,Renewable Energy (%),Extreme Weather Events,Forest Area (%)
LAUMT063108000000005,2021,M11,6245873.0,11,2021-11-01,Number of Employed Persons,FM-5419-CA,5419.0,CA,FM,2021-10-13,2022.0,Fire,ALISAL FIRE,False,False,True,True,2021-10-12,2021-11-17,False,6.0,83.0,99083.0,Santa Barbara (County),21115.0,2021101301.0,9.0,W,2024-08-27T18:22:14.800Z,c92cc5ea7633328159541b9e605ced4cb2937e16,ddb4ca63-a4fa-4b3c-9c41-4a6442827a25,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000005,2021,M12,6236560.0,12,2021-12-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2021,M12,361954.0,12,2021-12-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2021,M12,5.5,12,2021-12-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2021,M12,6598514.0,12,2021-12-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2022,M01,6.0,1,2022-01-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2022,M01,6623704.0,1,2022-01-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2022,M01,394973.0,1,2022-01-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2022,M01,6228731.0,1,2022-01-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2022,M02,6667028.0,2,2022-02-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2022,M02,353604.0,2,2022-02-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2022,M02,5.3,2,2022-02-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2022,M02,6313424.0,2,2022-02-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2022,M03,6337707.0,3,2022-03-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2022,M03,6653719.0,3,2022-03-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2022,M03,4.7,3,2022-03-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2022,M03,316012.0,3,2022-03-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2022,M04,288657.0,4,2022-04-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2022,M04,6299856.0,4,2022-04-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2022,M04,4.4,4,2022-04-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2022,M04,6588513.0,4,2022-04-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2022,M05,6308906.0,5,2022-05-01,Number of Employed Persons,FM-5439-CA,5439.0,CA,FM,2022-05-12,2022.0,Fire,COASTAL FIRE,False,False,True,True,2022-05-11,2022-05-16,False,6.0,59.0,99059.0,Orange (County),22042.0,2022051201.0,9.0,W,2024-08-27T18:22:14.800Z,16e9239ffe3916f54f8e770feb0c2d9c4490ab84,d66cbb54-fec6-4bb6-b505-2d81d3bc0de4,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000003,2022,M05,4.1,5,2022-05-01,Unemployment Rate (%),FM-5439-CA,5439.0,CA,FM,2022-05-12,2022.0,Fire,COASTAL FIRE,False,False,True,True,2022-05-11,2022-05-16,False,6.0,59.0,99059.0,Orange (County),22042.0,2022051201.0,9.0,W,2024-08-27T18:22:14.800Z,16e9239ffe3916f54f8e770feb0c2d9c4490ab84,d66cbb54-fec6-4bb6-b505-2d81d3bc0de4,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000006,2022,M05,6579414.0,5,2022-05-01,Total Labor Force,FM-5439-CA,5439.0,CA,FM,2022-05-12,2022.0,Fire,COASTAL FIRE,False,False,True,True,2022-05-11,2022-05-16,False,6.0,59.0,99059.0,Orange (County),22042.0,2022051201.0,9.0,W,2024-08-27T18:22:14.800Z,16e9239ffe3916f54f8e770feb0c2d9c4490ab84,d66cbb54-fec6-4bb6-b505-2d81d3bc0de4,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000004,2022,M05,270508.0,5,2022-05-01,Number of Unemployed Persons,FM-5439-CA,5439.0,CA,FM,2022-05-12,2022.0,Fire,COASTAL FIRE,False,False,True,True,2022-05-11,2022-05-16,False,6.0,59.0,99059.0,Orange (County),22042.0,2022051201.0,9.0,W,2024-08-27T18:22:14.800Z,16e9239ffe3916f54f8e770feb0c2d9c4490ab84,d66cbb54-fec6-4bb6-b505-2d81d3bc0de4,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000005,2022,M06,6247369.0,6,2022-06-01,Number of Employed Persons,FM-5439-CA,5439.0,CA,FM,2022-05-12,2022.0,Fire,COASTAL FIRE,False,False,True,True,2022-05-11,2022-05-16,False,6.0,59.0,99059.0,Orange (County),22042.0,2022051201.0,9.0,W,2024-08-27T18:22:14.800Z,16e9239ffe3916f54f8e770feb0c2d9c4490ab84,d66cbb54-fec6-4bb6-b505-2d81d3bc0de4,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000006,2022,M06,6544003.0,6,2022-06-01,Total Labor Force,FM-5439-CA,5439.0,CA,FM,2022-05-12,2022.0,Fire,COASTAL FIRE,False,False,True,True,2022-05-11,2022-05-16,False,6.0,59.0,99059.0,Orange (County),22042.0,2022051201.0,9.0,W,2024-08-27T18:22:14.800Z,16e9239ffe3916f54f8e770feb0c2d9c4490ab84,d66cbb54-fec6-4bb6-b505-2d81d3bc0de4,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000003,2022,M06,4.5,6,2022-06-01,Unemployment Rate (%),FM-5439-CA,5439.0,CA,FM,2022-05-12,2022.0,Fire,COASTAL FIRE,False,False,True,True,2022-05-11,2022-05-16,False,6.0,59.0,99059.0,Orange (County),22042.0,2022051201.0,9.0,W,2024-08-27T18:22:14.800Z,16e9239ffe3916f54f8e770feb0c2d9c4490ab84,d66cbb54-fec6-4bb6-b505-2d81d3bc0de4,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000004,2022,M06,296634.0,6,2022-06-01,Number of Unemployed Persons,FM-5439-CA,5439.0,CA,FM,2022-05-12,2022.0,Fire,COASTAL FIRE,False,False,True,True,2022-05-11,2022-05-16,False,6.0,59.0,99059.0,Orange (County),22042.0,2022051201.0,9.0,W,2024-08-27T18:22:14.800Z,16e9239ffe3916f54f8e770feb0c2d9c4490ab84,d66cbb54-fec6-4bb6-b505-2d81d3bc0de4,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000004,2022,M07,295280.0,7,2022-07-01,Number of Unemployed Persons,FM-5445-CA,5445.0,CA,FM,2022-07-23,2022.0,Fire,OAK FIRE,False,False,True,True,2022-07-22,2022-08-03,False,6.0,43.0,99043.0,Mariposa (County),22064.0,2022072301.0,9.0,W,2024-08-27T18:22:14.800Z,58da2117590e6fa4555cb07894c65e8332efea39,83e6a530-3ace-4b77-a61a-2695cc53dccb,2022.0,14.7,7.8,2.7,2214.0,660650168.0,38.9,11.0,44.4
LAUMT063108000000003,2022,M07,4.5,7,2022-07-01,Unemployment Rate (%),FM-5445-CA,5445.0,CA,FM,2022-07-23,2022.0,Fire,OAK FIRE,False,False,True,True,2022-07-22,2022-08-03,False,6.0,43.0,99043.0,Mariposa (County),22064.0,2022072301.0,9.0,W,2024-08-27T18:22:14.800Z,58da2117590e6fa4555cb07894c65e8332efea39,83e6a530-3ace-4b77-a61a-2695cc53dccb,2022.0,14.7,7.8,2.7,2214.0,660650168.0,38.9,11.0,44.4
LAUMT063108000000005,2022,M07,6271511.0,7,2022-07-01,Number of Employed Persons,FM-5445-CA,5445.0,CA,FM,2022-07-23,2022.0,Fire,OAK FIRE,False,False,True,True,2022-07-22,2022-08-03,False,6.0,43.0,99043.0,Mariposa (County),22064.0,2022072301.0,9.0,W,2024-08-27T18:22:14.800Z,58da2117590e6fa4555cb07894c65e8332efea39,83e6a530-3ace-4b77-a61a-2695cc53dccb,2022.0,14.7,7.8,2.7,2214.0,660650168.0,38.9,11.0,44.4
LAUMT063108000000006,2022,M07,6566791.0,7,2022-07-01,Total Labor Force,FM-5445-CA,5445.0,CA,FM,2022-07-23,2022.0,Fire,OAK FIRE,False,False,True,True,2022-07-22,2022-08-03,False,6.0,43.0,99043.0,Mariposa (County),22064.0,2022072301.0,9.0,W,2024-08-27T18:22:14.800Z,58da2117590e6fa4555cb07894c65e8332efea39,83e6a530-3ace-4b77-a61a-2695cc53dccb,2022.0,14.7,7.8,2.7,2214.0,660650168.0,38.9,11.0,44.4
LAUMT063108000000005,2022,M08,6255368.0,8,2022-08-01,Number of Employed Persons,FM-5445-CA,5445.0,CA,FM,2022-07-23,2022.0,Fire,OAK FIRE,False,False,True,True,2022-07-22,2022-08-03,False,6.0,43.0,99043.0,Mariposa (County),22064.0,2022072301.0,9.0,W,2024-08-27T18:22:14.800Z,58da2117590e6fa4555cb07894c65e8332efea39,83e6a530-3ace-4b77-a61a-2695cc53dccb,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000003,2022,M08,4.4,8,2022-08-01,Unemployment Rate (%),FM-5445-CA,5445.0,CA,FM,2022-07-23,2022.0,Fire,OAK FIRE,False,False,True,True,2022-07-22,2022-08-03,False,6.0,43.0,99043.0,Mariposa (County),22064.0,2022072301.0,9.0,W,2024-08-27T18:22:14.800Z,58da2117590e6fa4555cb07894c65e8332efea39,83e6a530-3ace-4b77-a61a-2695cc53dccb,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000004,2022,M08,288419.0,8,2022-08-01,Number of Unemployed Persons,FM-5445-CA,5445.0,CA,FM,2022-07-23,2022.0,Fire,OAK FIRE,False,False,True,True,2022-07-22,2022-08-03,False,6.0,43.0,99043.0,Mariposa (County),22064.0,2022072301.0,9.0,W,2024-08-27T18:22:14.800Z,58da2117590e6fa4555cb07894c65e8332efea39,83e6a530-3ace-4b77-a61a-2695cc53dccb,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000006,2022,M08,6543787.0,8,2022-08-01,Total Labor Force,FM-5445-CA,5445.0,CA,FM,2022-07-23,2022.0,Fire,OAK FIRE,False,False,True,True,2022-07-22,2022-08-03,False,6.0,43.0,99043.0,Mariposa (County),22064.0,2022072301.0,9.0,W,2024-08-27T18:22:14.800Z,58da2117590e6fa4555cb07894c65e8332efea39,83e6a530-3ace-4b77-a61a-2695cc53dccb,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000005,2022,M09,6313600.0,9,2022-09-01,Number of Employed Persons,FM-5450-CA,5450.0,CA,FM,2022-09-02,2022.0,Fire,MILL FIRE,False,False,True,True,2022-09-02,2022-09-09,False,6.0,93.0,99093.0,Siskiyou (County),22076.0,2022090301.0,9.0,W,2024-08-27T18:22:14.800Z,248d2a9a05fc39a29eb1df18f0cb522a11f4baaa,a23c8da2-67b3-4aa3-93f4-6121dbb3ea06,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000004,2022,M09,266589.0,9,2022-09-01,Number of Unemployed Persons,FM-5450-CA,5450.0,CA,FM,2022-09-02,2022.0,Fire,MILL FIRE,False,False,True,True,2022-09-02,2022-09-09,False,6.0,93.0,99093.0,Siskiyou (County),22076.0,2022090301.0,9.0,W,2024-08-27T18:22:14.800Z,248d2a9a05fc39a29eb1df18f0cb522a11f4baaa,a23c8da2-67b3-4aa3-93f4-6121dbb3ea06,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000006,2022,M09,6580189.0,9,2022-09-01,Total Labor Force,FM-5450-CA,5450.0,CA,FM,2022-09-02,2022.0,Fire,MILL FIRE,False,False,True,True,2022-09-02,2022-09-09,False,6.0,93.0,99093.0,Siskiyou (County),22076.0,2022090301.0,9.0,W,2024-08-27T18:22:14.800Z,248d2a9a05fc39a29eb1df18f0cb522a11f4baaa,a23c8da2-67b3-4aa3-93f4-6121dbb3ea06,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000003,2022,M09,4.1,9,2022-09-01,Unemployment Rate (%),FM-5450-CA,5450.0,CA,FM,2022-09-02,2022.0,Fire,MILL FIRE,False,False,True,True,2022-09-02,2022-09-09,False,6.0,93.0,99093.0,Siskiyou (County),22076.0,2022090301.0,9.0,W,2024-08-27T18:22:14.800Z,248d2a9a05fc39a29eb1df18f0cb522a11f4baaa,a23c8da2-67b3-4aa3-93f4-6121dbb3ea06,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000006,2022,M10,6578012.0,10,2022-10-01,Total Labor Force,FM-5453-CA,5453.0,CA,FM,2022-09-09,2022.0,Fire,MOSQUITO FIRE,False,False,True,True,2022-09-09,2022-09-26,False,6.0,61.0,99061.0,Placer (County),22079.0,2022090901.0,9.0,W,2024-08-27T18:22:14.800Z,81d036bce7917927781797396df9eba2e0657443,0b6538ab-4422-42a5-8869-4b38a3809fc6,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000005,2022,M10,6301468.0,10,2022-10-01,Number of Employed Persons,FM-5453-CA,5453.0,CA,FM,2022-09-09,2022.0,Fire,MOSQUITO FIRE,False,False,True,True,2022-09-09,2022-09-26,False,6.0,61.0,99061.0,Placer (County),22079.0,2022090901.0,9.0,W,2024-08-27T18:22:14.800Z,81d036bce7917927781797396df9eba2e0657443,0b6538ab-4422-42a5-8869-4b38a3809fc6,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000004,2022,M10,276544.0,10,2022-10-01,Number of Unemployed Persons,FM-5453-CA,5453.0,CA,FM,2022-09-09,2022.0,Fire,MOSQUITO FIRE,False,False,True,True,2022-09-09,2022-09-26,False,6.0,61.0,99061.0,Placer (County),22079.0,2022090901.0,9.0,W,2024-08-27T18:22:14.800Z,81d036bce7917927781797396df9eba2e0657443,0b6538ab-4422-42a5-8869-4b38a3809fc6,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000003,2022,M10,4.2,10,2022-10-01,Unemployment Rate (%),FM-5453-CA,5453.0,CA,FM,2022-09-09,2022.0,Fire,MOSQUITO FIRE,False,False,True,True,2022-09-09,2022-09-26,False,6.0,61.0,99061.0,Placer (County),22079.0,2022090901.0,9.0,W,2024-08-27T18:22:14.800Z,81d036bce7917927781797396df9eba2e0657443,0b6538ab-4422-42a5-8869-4b38a3809fc6,2022.0,29.3,11.4,4.5,2756.0,1339427830.0,25.5,9.0,34.5
LAUMT063108000000006,2022,M11,6602854.0,11,2022-11-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2022,M11,4.3,11,2022-11-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2022,M11,6321899.0,11,2022-11-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2022,M11,280955.0,11,2022-11-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2022,M12,6583558.0,12,2022-12-01,Total Labor Force,DR-4692-CA,4692.0,CA,DR,2023-03-08,2023.0,Earthquake,EARTHQUAKE,False,False,True,True,2022-12-20,2023-01-01,True,6.0,0.0,62564.0,Rohnerville Rancheria (Indian Reservation),23018.0,2022122002.0,9.0,E,2024-08-27T18:22:14.800Z,75198a69d335edce602f3b2defae449ef3d822cc,35a5507d-7750-4514-97ed-73f07b6d95cb,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000003,2022,M12,4.0,12,2022-12-01,Unemployment Rate (%),DR-4692-CA,4692.0,CA,DR,2023-03-08,2023.0,Earthquake,EARTHQUAKE,False,False,True,True,2022-12-20,2023-01-01,True,6.0,0.0,62564.0,Rohnerville Rancheria (Indian Reservation),23018.0,2022122002.0,9.0,E,2024-08-27T18:22:14.800Z,75198a69d335edce602f3b2defae449ef3d822cc,35a5507d-7750-4514-97ed-73f07b6d95cb,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000004,2022,M12,266522.0,12,2022-12-01,Number of Unemployed Persons,DR-4692-CA,4692.0,CA,DR,2023-03-08,2023.0,Earthquake,EARTHQUAKE,False,False,True,True,2022-12-20,2023-01-01,True,6.0,0.0,62564.0,Rohnerville Rancheria (Indian Reservation),23018.0,2022122002.0,9.0,E,2024-08-27T18:22:14.800Z,75198a69d335edce602f3b2defae449ef3d822cc,35a5507d-7750-4514-97ed-73f07b6d95cb,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000005,2022,M12,6317036.0,12,2022-12-01,Number of Employed Persons,DR-4692-CA,4692.0,CA,DR,2023-03-08,2023.0,Earthquake,EARTHQUAKE,False,False,True,True,2022-12-20,2023-01-01,True,6.0,0.0,62564.0,Rohnerville Rancheria (Indian Reservation),23018.0,2022122002.0,9.0,E,2024-08-27T18:22:14.800Z,75198a69d335edce602f3b2defae449ef3d822cc,35a5507d-7750-4514-97ed-73f07b6d95cb,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000003,2023,M01,4.6,1,2023-01-01,Unemployment Rate (%),DR-4683-CA,4683.0,CA,DR,2023-01-14,2023.0,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",True,False,True,True,2022-12-27,2023-01-31,False,6.0,111.0,99111.0,Ventura (County),23004.0,2023010401.0,9.0,"5,F,M,W",2024-08-27T18:22:14.800Z,095cff976262f82bc64604e17cde1531706872c5,74bb13b1-d98d-4a1c-9ead-3576087fa8b6,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000004,2023,M01,306069.0,1,2023-01-01,Number of Unemployed Persons,DR-4683-CA,4683.0,CA,DR,2023-01-14,2023.0,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",True,False,True,True,2022-12-27,2023-01-31,False,6.0,111.0,99111.0,Ventura (County),23004.0,2023010401.0,9.0,"5,F,M,W",2024-08-27T18:22:14.800Z,095cff976262f82bc64604e17cde1531706872c5,74bb13b1-d98d-4a1c-9ead-3576087fa8b6,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000005,2023,M01,6291307.0,1,2023-01-01,Number of Employed Persons,DR-4683-CA,4683.0,CA,DR,2023-01-14,2023.0,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",True,False,True,True,2022-12-27,2023-01-31,False,6.0,111.0,99111.0,Ventura (County),23004.0,2023010401.0,9.0,"5,F,M,W",2024-08-27T18:22:14.800Z,095cff976262f82bc64604e17cde1531706872c5,74bb13b1-d98d-4a1c-9ead-3576087fa8b6,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000006,2023,M01,6597376.0,1,2023-01-01,Total Labor Force,DR-4683-CA,4683.0,CA,DR,2023-01-14,2023.0,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",True,False,True,True,2022-12-27,2023-01-31,False,6.0,111.0,99111.0,Ventura (County),23004.0,2023010401.0,9.0,"5,F,M,W",2024-08-27T18:22:14.800Z,095cff976262f82bc64604e17cde1531706872c5,74bb13b1-d98d-4a1c-9ead-3576087fa8b6,2022.0,25.6,10.1,4.7,1119.0,299488478.0,18.1,9.0,69.8
LAUMT063108000000003,2023,M02,4.7,2,2023-02-01,Unemployment Rate (%),DR-4707-CA,4707.0,CA,DR,2023-04-25,2023.0,Winter Storm,SEVERE WINTER STORMS AND MUDSLIDES,True,False,True,True,2023-02-14,2023-03-05,True,6.0,0.0,34554.0,Hoopa Valley Indian Reservation,23037.0,2023041201.0,9.0,"5,M",2024-08-27T18:22:14.800Z,59b68cec73fc99deec42dec63d64e59dc025299f,3490852b-917c-46b8-915d-3b64905cf789,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000005,2023,M02,6345983.0,2,2023-02-01,Number of Employed Persons,DR-4707-CA,4707.0,CA,DR,2023-04-25,2023.0,Winter Storm,SEVERE WINTER STORMS AND MUDSLIDES,True,False,True,True,2023-02-14,2023-03-05,True,6.0,0.0,34554.0,Hoopa Valley Indian Reservation,23037.0,2023041201.0,9.0,"5,M",2024-08-27T18:22:14.800Z,59b68cec73fc99deec42dec63d64e59dc025299f,3490852b-917c-46b8-915d-3b64905cf789,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000006,2023,M02,6657193.0,2,2023-02-01,Total Labor Force,DR-4707-CA,4707.0,CA,DR,2023-04-25,2023.0,Winter Storm,SEVERE WINTER STORMS AND MUDSLIDES,True,False,True,True,2023-02-14,2023-03-05,True,6.0,0.0,34554.0,Hoopa Valley Indian Reservation,23037.0,2023041201.0,9.0,"5,M",2024-08-27T18:22:14.800Z,59b68cec73fc99deec42dec63d64e59dc025299f,3490852b-917c-46b8-915d-3b64905cf789,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000004,2023,M02,311210.0,2,2023-02-01,Number of Unemployed Persons,DR-4707-CA,4707.0,CA,DR,2023-04-25,2023.0,Winter Storm,SEVERE WINTER STORMS AND MUDSLIDES,True,False,True,True,2023-02-14,2023-03-05,True,6.0,0.0,34554.0,Hoopa Valley Indian Reservation,23037.0,2023041201.0,9.0,"5,M",2024-08-27T18:22:14.800Z,59b68cec73fc99deec42dec63d64e59dc025299f,3490852b-917c-46b8-915d-3b64905cf789,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000005,2023,M03,6357465.0,3,2023-03-01,Number of Employed Persons,DR-4713-CA,4713.0,CA,DR,2023-05-18,2023.0,Severe Storm,SEVERE WINTER STORM AND FLOODING,False,False,True,True,2023-02-23,2023-02-26,True,6.0,0.0,72468.0,Soboba Indian Reservation,23048.0,2023042501.0,9.0,"F,W",2024-08-27T18:22:14.800Z,498111cfd07f185f76ed66344f295aeef2d8cc9a,1ef14d64-601c-4b84-b045-5db33e5dfa0a,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000004,2023,M03,294149.0,3,2023-03-01,Number of Unemployed Persons,DR-4713-CA,4713.0,CA,DR,2023-05-18,2023.0,Severe Storm,SEVERE WINTER STORM AND FLOODING,False,False,True,True,2023-02-23,2023-02-26,True,6.0,0.0,72468.0,Soboba Indian Reservation,23048.0,2023042501.0,9.0,"F,W",2024-08-27T18:22:14.800Z,498111cfd07f185f76ed66344f295aeef2d8cc9a,1ef14d64-601c-4b84-b045-5db33e5dfa0a,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000006,2023,M03,6651614.0,3,2023-03-01,Total Labor Force,DR-4713-CA,4713.0,CA,DR,2023-05-18,2023.0,Severe Storm,SEVERE WINTER STORM AND FLOODING,False,False,True,True,2023-02-23,2023-02-26,True,6.0,0.0,72468.0,Soboba Indian Reservation,23048.0,2023042501.0,9.0,"F,W",2024-08-27T18:22:14.800Z,498111cfd07f185f76ed66344f295aeef2d8cc9a,1ef14d64-601c-4b84-b045-5db33e5dfa0a,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000003,2023,M03,4.4,3,2023-03-01,Unemployment Rate (%),DR-4713-CA,4713.0,CA,DR,2023-05-18,2023.0,Severe Storm,SEVERE WINTER STORM AND FLOODING,False,False,True,True,2023-02-23,2023-02-26,True,6.0,0.0,72468.0,Soboba Indian Reservation,23048.0,2023042501.0,9.0,"F,W",2024-08-27T18:22:14.800Z,498111cfd07f185f76ed66344f295aeef2d8cc9a,1ef14d64-601c-4b84-b045-5db33e5dfa0a,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000004,2023,M04,265109.0,4,2023-04-01,Number of Unemployed Persons,DR-4714-CA,4714.0,CA,DR,2023-05-25,2023.0,Severe Storm,SEVERE STORM AND FLOODING,False,False,True,True,2023-03-11,2023-03-16,True,6.0,0.0,72468.0,Soboba Indian Reservation,23049.0,2023042502.0,9.0,"F,W",2024-08-27T18:22:14.800Z,3f4864ac42093bf4bb4e297313decd9cfaa65812,8ea995ce-539b-4adf-af22-1cfa434cb35f,2023.0,6.8,17.5,3.3,971.0,762718291.0,38.2,2.0,48.4
LAUMT063108000000006,2023,M04,6593269.0,4,2023-04-01,Total Labor Force,DR-4714-CA,4714.0,CA,DR,2023-05-25,2023.0,Severe Storm,SEVERE STORM AND FLOODING,False,False,True,True,2023-03-11,2023-03-16,True,6.0,0.0,72468.0,Soboba Indian Reservation,23049.0,2023042502.0,9.0,"F,W",2024-08-27T18:22:14.800Z,3f4864ac42093bf4bb4e297313decd9cfaa65812,8ea995ce-539b-4adf-af22-1cfa434cb35f,2023.0,6.8,17.5,3.3,971.0,762718291.0,38.2,2.0,48.4
